Thrust,Torque,Time
18.801000000000002,-0.775,0.030303948604503167
27.573999999999998,0.16699999999999998,0.030910027576593228
19.129,-0.594,0.031516106548683295
16.778,-0.739,0.03212218552077335
21.241999999999997,-0.268,0.03272826449286342
13.702,-0.58,0.03333434346495348
26.427000000000003,-0.427,0.033940422437043545
20.612000000000002,-0.17200000000000001,0.03454650140913361
11.42,-0.956,0.03515258038122367
19.481,-0.575,0.03575865935331374
30.262,0.13399999999999998,0.036364738325403795
9.063999999999998,-0.834,0.03697081729749386
18.916000000000004,-0.865,0.03757689626958392
26.435000000000002,0.11,0.03818297524167399
20.339000000000002,-0.41200000000000003,0.03878905421376405
13.155999999999999,-0.8220000000000001,0.039395133185854116
26.131,-0.044000000000000004,0.04000121215794418
13.13,-0.521,0.040607291130034244
23.014999999999997,-0.615,0.04121337010212431
23.000999999999998,-0.111,0.041819449074214365
12.689000000000002,-0.918,0.04242552804630443
15.309,-0.861,0.043031607018394494
34.411,0.299,0.04363768599048456
9.12,-0.661,0.04424376496257462
17.149,-0.836,0.044849843934664686
26.304000000000002,0.148,0.04545592290675475
19.235,-0.361,0.04606200187884481
14.924,-0.881,0.04666808085093487
25.828000000000003,-0.18000000000000002,0.047274159823024936
12.463,-0.606,0.047880238795115
24.48,-0.507,0.048486317767205064
21.342000000000002,-0.065,0.04909239673929513
12.665,-0.779,0.04969847571138519
17.254,-0.84,0.05030455468347526
33.31,0.216,0.05091063365556532
10.627,-0.636,0.05151671262765538
15.552000000000001,-0.989,0.05212279159974544
23.572,0.014,0.05272887057183551
24.013999999999996,-0.342,0.05333494954392557
12.862,-1.069,0.053941028516015635
28.304000000000002,-0.043000000000000003,0.0545471074881057
11.141,-0.536,0.05515318646019576
21.604,-0.639,0.05575926543228582
23.142000000000003,-0.038,0.056365344404375885
17.340000000000003,-0.704,0.05697142337646595
12.466,-1.115,0.05757750234855601
34.524,0.356,0.05818358132064608
10.944,-0.519,0.05878966029273614
13.091,-1.185,0.059395739264826206
25.965,-0.063,0.06000181823691627
27.744999999999997,-0.072,0.060607897209006334
8.695000000000002,-1.122,0.06121397618109639
26.014,-0.031,0.061820055153186455
13.838,-0.342,0.06242613412527652
20.145999999999997,-0.827,0.06303221309736659
26.003,-0.08099999999999999,0.06363829206945665
17.072,-0.546,0.0642443710415467
7.649000000000001,-1.301,0.06485045001363678
35.306999999999995,0.305,0.06545652898572683
15.606,-0.322,0.0660626079578169
11.583,-1.149,0.06666868692990696
26.570999999999998,-0.011,0.06727476590199703
23.839,0.077,0.06788084487408709
9.852000000000002,-1.119,0.06848692384617715
27.931000000000004,-0.21200000000000002,0.06909300281826722
14.802999999999999,-0.378,0.06969908179035728
20.470000000000002,-0.776,0.07030516076244735
22.887,-0.24100000000000002,0.0709112397345374
17.973,-0.201,0.07151731870662748
10.094999999999999,-1.113,0.07212339767871753
31.225,-0.0010000000000000009,0.07272947665080759
18.788,-0.123,0.07333555562289766
13.324,-1.113,0.07394163459498772
20.197999999999997,-0.443,0.07454771356707779
27.983,0.20099999999999998,0.07515379253916785
10.455,-1.14,0.07575987151125792
26.023,-0.376,0.07636595048334797
17.844,-0.17,0.07697202945543805
17.879,-0.763,0.0775781084275281
22.378,-0.262,0.07818418739961816
20.358999999999998,-0.158,0.07879026637170823
8.786000000000001,-1.305,0.07939634534379829
32.06,-0.060000000000000005,0.08000242431588836
19.783,0.047,0.08060850328797842
9.520999999999999,-1.172,0.08121458226006849
20.365,-0.514,0.08182066123215855
31.348999999999997,0.316,0.08242674020424862
9.291999999999998,-1.227,0.08303281917633867
24.977000000000004,-0.44,0.08363889814842873
18.719,-0.037,0.0842449771205188
14.306000000000001,-0.851,0.08485105609260886
26.227000000000004,-0.34800000000000003,0.08545713506469893
22.095,-0.05,0.08606321403678899
6.078999999999999,-1.401,0.08666929300887906
30.669000000000004,-0.094,0.08727537198096912
22.973,0.188,0.08788145095305917
6.665000000000001,-1.139,0.08848752992514924
24.589,-0.445,0.0890936088972393
28.182000000000002,0.394,0.08969968786932937
10.001000000000001,-0.991,0.09030576684141943
23.637,-0.521,0.0909118458135095
18.906999999999996,-0.088,0.09151792478559956
15.791,-0.798,0.09212400375768962
26.223,-0.467,0.09273008272977969
20.07,-0.087,0.09333616170186974
7.388999999999999,-1.296,0.09394224067395981
28.114000000000004,-0.309,0.09454831964604987
26.278,0.218,0.09515439861813994
7.858999999999998,-0.926,0.09576047759023
22.639,-0.44,0.09636655656232007
25.281000000000002,0.349,0.09697263553441013
12.142000000000001,-0.889,0.09757871450650019
24.082,-0.632,0.09818479347859026
20.315999999999995,-0.219,0.09879087245068031
14.104,-0.709,0.09939695142277039
25.489999999999995,-0.28800000000000003,0.10000303039486044
18.181,-0.129,0.10060910936695051
9.286000000000001,-1.167,0.10121518833904057
28.565,-0.358,0.10182126731113064
26.529999999999998,0.13999999999999999,0.1024273462832207
7.005000000000001,-0.984,0.10303342525531076
18.906,-0.743,0.10363950422740083
28.198999999999998,0.253,0.10424558319949088
17.842000000000002,-0.714,0.10485166217158096
18.54,-0.726,0.10545774114367101
20.705,-0.24300000000000002,0.10606382011576108
14.283,-0.592,0.10666989908785114
25.923,-0.433,0.1072759780599412
20.022,-0.153,0.10788205703203127
11.418,-1.054,0.10848813600412133
22.323999999999998,-0.502,0.1090942149762114
28.885999999999996,0.10300000000000001,0.10970029394830146
8.045999999999998,-0.8200000000000001,0.11030637292039153
20.927,-0.602,0.11091245189248158
25.814999999999998,0.16,0.11151853086457164
17.361,-0.545,0.11212460983666171
18.349000000000004,-0.6920000000000001,0.11273068880875177
22.979,-0.264,0.11333676778084184
12.923,-0.605,0.1139428467529319
26.127000000000002,-0.434,0.11454892572502197
19.740000000000002,-0.17500000000000002,0.11515500469711203
13.467999999999998,-0.776,0.1157610836692021
18.732,-0.608,0.11636716264129215
29.058,0.099,0.11697324161338221
12.376000000000001,-0.651,0.11757932058547228
17.701,-0.904,0.11818539955756234
23.805999999999997,-0.020999999999999998,0.11879147852965241
21.634999999999998,-0.308,0.11939755750174247
14.403999999999998,-0.836,0.12000363647383254
24.404999999999998,-0.08499999999999999,0.1206097154459226
15.557000000000002,-0.43,0.12121579441801267
21.283,-0.627,0.12182187339010273
20.958,-0.126,0.12242795236219278
15.132000000000001,-0.756,0.12303403133428285
16.404,-0.897,0.12364011030637291
30.887,0.083,0.12424618927846298
11.12,-0.687,0.12485226825055304
17.17,-1.152,0.1254583472226431
22.811999999999998,-0.087,0.12606442619473318
27.227999999999998,-0.046,0.12667050516682324
11.182999999999998,-0.896,0.1272765841389133
22.596000000000004,-0.171,0.12788266311100335
17.036,-0.334,0.1284887420830934
24.189999999999998,-0.6950000000000001,0.1290948210551835
19.257,-0.246,0.12970090002727355
17.678,-0.5660000000000001,0.1303069789993636
11.556000000000001,-1.044,0.13091305797145367
32.70099999999999,0.16499999999999998,0.13151913694354372
14.203,-0.442,0.1321252159156338
17.057000000000002,-0.905,0.13273129488772387
21.998,-0.02,0.13333737385981392
22.763999999999996,-0.08199999999999999,0.13394345283190398
13.171000000000001,-0.9470000000000001,0.13454953180399407
26.482999999999997,-0.34,0.13515561077608412
14.71,-0.423,0.13576168974817418
24.198999999999998,-0.605,0.13636776872026424
18.540999999999997,-0.318,0.1369738476923543
15.950999999999999,-0.609,0.13757992666444438
13.714999999999998,-1.067,0.13818600563653444
35.362,0.129,0.1387920846086245
13.195,-0.35300000000000004,0.13939816358071455
13.973999999999998,-0.759,0.14000424255280464
22.892999999999997,-0.10099999999999999,0.1406103215248947
22.264000000000003,-0.106,0.14121640049698475
15.188,-0.936,0.1418224794690748
28.560000000000002,-0.11,0.14242855844116487
11.483,-0.372,0.14303463741325495
18.439999999999998,-0.783,0.143640716385345
22.409,-0.379,0.14424679535743506
22.246000000000002,-0.268,0.14485287432952512
10.629,-1.121,0.14545895330161518
28.970000000000002,0.004,0.14606503227370526
15.988999999999999,-0.109,0.14667111124579532
15.206,-0.951,0.14727719021788538
23.864,-0.35300000000000004,0.14788326918997544
26.020000000000003,0.149,0.14848934816206552
10.766999999999998,-0.956,0.14909542713415558
23.663999999999998,-0.34800000000000003,0.14970150610624564
15.971,-0.266,0.1503075850783357
21.544,-0.723,0.15091366405042575
23.661,-0.317,0.15151974302251583
17.503,-0.301,0.1521258219946059
7.518999999999998,-1.291,0.15273190096669595
32.256,-0.056,0.153337979938786
20.456000000000003,-0.049,0.1539440589108761
11.818000000000001,-0.898,0.15455013788296615
23.089999999999996,-0.20400000000000001,0.1551562168550562
23.561999999999998,0.144,0.15576229582714626
11.662,-0.991,0.15636837479923632
27.243000000000002,-0.419,0.1569744537713264
17.024,-0.372,0.15758053274341646
17.475,-0.643,0.15818661171550652
24.023,-0.20700000000000002,0.15879269068759658
15.706,-0.35300000000000004,0.15939876965968666
10.4,-1.212,0.16000484863177672
33.254999999999995,-0.035,0.16061092760386678
20.289,-0.09599999999999999,0.16121700657595683
7.443000000000001,-1.052,0.1618230855480469
21.494,-0.524,0.16242916452013698
27.606,0.174,0.16303524349222703
15.429,-0.87,0.1636413224643171
22.297000000000004,-0.541,0.16424740143640715
15.916,-0.373,0.16485348040849723
17.009999999999998,-0.591,0.1654595593805873
25.811999999999998,-0.366,0.16606563835267735
18.792,-0.267,0.1666717173247674
10.642000000000001,-1.133,0.16727779629685746
27.426,-0.233,0.16788387526894755
21.883000000000003,-0.087,0.1684899542410376
10.297,-0.887,0.16909603321312766
22.886,-0.403,0.16970211218521772
24.288000000000004,0.116,0.17030819115730778
15.679,-0.753,0.17091427012939786
22.432000000000002,-0.516,0.17152034910148792
16.613,-0.38,0.17212642807357798
18.046999999999997,-0.627,0.17273250704566803
24.842,-0.368,0.17333858601775812
17.515,-0.34500000000000003,0.17394466498984817
11.561000000000002,-1.176,0.17455074396193823
25.481,-0.342,0.1751568229340283
25.031,-0.016,0.17576290190611835
10.631999999999998,-0.9450000000000001,0.17636898087820843
18.578,-0.837,0.1769750598502985
26.423,0.09000000000000001,0.17758113882238855
19.44,-0.738,0.1781872177944786
17.060000000000002,-0.675,0.1787932967665687
21.919,-0.136,0.17939937573865875
14.548,-0.672,0.1800054547107488
23.462,-0.613,0.18061153368283886
21.355,-0.17900000000000002,0.18121761265492892
13.332999999999998,-1.114,0.181823691627019
19.383000000000003,-0.637,0.18242977059910906
30.981,0.287,0.18303584957119912
7.0550000000000015,-0.852,0.18364192854328917
19.375,-0.655,0.18424800751537923
26.823,0.27499999999999997,0.18485408648746932
17.519,-0.574,0.18546016545955937
17.543,-0.83,0.18606624443164943
23.787,-0.273,0.1866723234037395
11.985999999999999,-0.677,0.18727840237582957
26.731,-0.40800000000000003,0.18788448134791963
19.169999999999998,-0.128,0.1884905603200097
10.863000000000001,-1.031,0.18909663929209974
22.397999999999996,-0.615,0.1897027182641898
31.69,0.172,0.1903087972362799
7.09,-0.771,0.19091487620836994
20.002000000000002,-0.633,0.19152095518046
24.807000000000002,0.13299999999999998,0.19212703415255006
17.526,-0.631,0.19273311312464014
20.287,-0.753,0.1933391920967302
24.388999999999996,-0.067,0.19394527106882026
9.266999999999998,-0.638,0.19455135004091031
24.934999999999995,-0.442,0.19515742901300037
21.351,-0.133,0.19576350798509046
13.300999999999998,-0.966,0.19636958695718051
19.366999999999997,-0.734,0.19697566592927057
31.458,0.374,0.19758174490136063
6.509,-0.65,0.1981878238734507
19.560000000000002,-0.602,0.19879390284554077
26.271,0.22599999999999998,0.19939998181763083
19.15,-0.421,0.20000606078972089
17.134,-0.732,0.20061213976181094
24.147,-0.168,0.20121821873390103
9.788,-0.717,0.20182429770599108
27.609,-0.392,0.20243037667808114
20.712,-0.043000000000000003,0.2030364556501712
11.177000000000001,-0.903,0.20364253462226128
17.358,-0.752,0.20424861359435134
33.226,0.26,0.2048546925664414
9.046,-0.723,0.20546077153853146
17.343000000000004,-0.889,0.2060668505106215
24.166,0.007000000000000001,0.2066729294827116
22.487,-0.303,0.20727900845480166
14.155999999999999,-0.884,0.2078850874268917
25.153,-0.272,0.20849116639898177
12.623,-0.621,0.20909724537107183
25.727,-0.424,0.2097033243431619
20.78,-0.17900000000000002,0.21030940331525197
13.577,-0.749,0.21091548228734203
14.201,-0.919,0.21152156125943208
34.065,0.20099999999999998,0.21212764023152217
12.266,-0.631,0.21273371920361223
16.073,-0.728,0.21333979817570228
23.046,-0.022,0.21394587714779234
20.736,-0.28900000000000003,0.2145519561198824
14.885999999999997,-0.903,0.21515803509197248
28.116000000000003,-0.107,0.21576411406406254
12.555,-0.612,0.2163701930361526
20.873,-0.56,0.21697627200824265
22.549,-0.139,0.21758235098033274
15.819999999999999,-0.778,0.2181884299524228
12.688999999999998,-1.154,0.21879450892451285
34.660000000000004,0.303,0.2194005878966029
14.666999999999998,-0.42,0.22000666686869297
12.348,-0.824,0.22061274584078305
24.023,0.038,0.2212188248128731
24.116999999999997,-0.20900000000000002,0.22182490378496317
13.649000000000001,-0.978,0.22243098275705322
26.354,0.047,0.22303706172914328
14.197999999999999,-0.459,0.22364314070123337
17.599,-0.718,0.22424921967332342
24.743999999999996,-0.012,0.22485529864541348
18.333,-0.558,0.22546137761750354
9.081999999999999,-1.295,0.22606745658959362
31.474000000000004,0.27299999999999996,0.22667353556168368
18.136,-0.305,0.22727961453377374
11.72,-1.084,0.2278856935058638
24.505,-0.026000000000000002,0.22849177247795385
24.713,-0.063,0.22909785145004394
10.944999999999999,-1.09,0.229703930422134
25.743000000000002,-0.203,0.23031000939422405
16.866,-0.616,0.2309160883663141
20.227,-0.754,0.2315221673384042
24.741,-0.041,0.23212824631049425
14.392999999999999,-0.503,0.2327343252825843
8.695,-1.36,0.23334040425467437
32.917,0.16399999999999998,0.23394648322676442
22.451999999999998,-0.327,0.2345525621988545
8.808000000000002,-1.059,0.23515864117094457
22.931000000000004,-0.12,0.23576472014303462
21.927000000000003,-0.075,0.23637079911512468
14.559,-1.051,0.23697687808721477
26.802,-0.24000000000000002,0.23758295705930482
17.898000000000003,-0.54,0.23818903603139488
15.25,-0.786,0.23879511500348494
26.134999999999998,-0.121,0.239401193975575
16.430999999999997,-0.403,0.24000727294766508
12.137999999999998,-1.178,0.24061335191975514
27.842,-0.038,0.2412194308918452
23.752000000000002,-0.09999999999999999,0.24182550986393525
8.837000000000002,-1.066,0.24243158883602534
20.549,-0.497,0.2430376678081154
26.662,0.10200000000000001,0.24364374678020545
16.063,-0.8220000000000001,0.2442498257522955
19.232999999999997,-0.502,0.24485590472438556
19.707,-0.40900000000000003,0.24546198369647565
17.976999999999997,-0.668,0.2460680626685657
25.476,-0.24200000000000002,0.24667414164065576
17.846000000000004,-0.26,0.24728022061274582
10.668,-1.1340000000000001,0.24788629958483588
25.506,-0.246,0.24849237855692596
27.494,-0.039,0.24909845752901602
10.416,-0.987,0.24970453650110608
18.380000000000003,-0.633,0.25031061547319616
26.09,0.154,0.2509166944452862
18.188000000000002,-0.701,0.2515227734173763
17.554000000000002,-0.596,0.25212885238946636
24.125,-0.118,0.2527349313615564
14.593000000000002,-0.641,0.2533410103336465
22.631,-0.442,0.2539470893057365
21.096999999999998,-0.164,0.2545531682778266
12.825000000000001,-1.152,0.2551592472499167
21.229,-0.46900000000000003,0.2557653262220067
31.624999999999996,0.27499999999999997,0.2563714051940968
7.194000000000001,-0.88,0.2569774841661868
17.842,-0.702,0.2575835631382769
28.120000000000005,0.261,0.258189642110367
19.235999999999997,-0.61,0.258795721082457
16.353,-0.723,0.2594018000545471
24.150999999999996,-0.17600000000000002,0.26000787902663713
13.341999999999999,-0.639,0.2606139579987272
23.897000000000002,-0.579,0.2612200369708173
21.038,-0.154,0.26182611594290733
13.478,-1.024,0.2624321949149974
18.737,-0.662,0.26303827388708745
31.957,0.193,0.26364435285917753
8.475000000000001,-0.855,0.2642504318312676
17.281,-1.029,0.26485651080335765
27.394,0.147,0.26546258977544773
23.182,-0.338,0.2660686687475378
12.145999999999999,-0.866,0.26667474771962785
25.624,0.065,0.26728082669171793
14.558,-0.47000000000000003,0.26788690566380796
22.445999999999998,-0.662,0.26849298463589805
23.559999999999995,-0.057,0.26909906360798813
14.286999999999999,-0.771,0.26970514258007816
13.714,-0.919,0.27031122155216825
33.480000000000004,0.306,0.2709173005242583
11.154,-0.603,0.27152337949634836
16.332,-0.878,0.27212945846843845
25.979000000000003,0.206,0.2727355374405285
19.923000000000002,-0.326,0.27334161641261856
13.439,-0.964,0.2739476953847086
29.936,0.006,0.2745537743567987
12.197999999999999,-0.494,0.27515985332888876
21.144,-0.645,0.2757659323009788
23.403,0.024,0.2763720112730689
13.616000000000001,-0.847,0.2769780902451589
14.810999999999998,-1.025,0.277584169217249
37.870000000000005,0.414,0.2781902481893391
7.844000000000001,-0.557,0.2787963271614291
12.696,-0.991,0.2794024061335192
27.721000000000004,0.161,0.2800084851056093
22.528,-0.334,0.2806145640776993
12.512,-1.063,0.2812206430497894
30.651000000000003,0.025,0.2818267220218794
8.675999999999998,-0.519,0.2824328009939695
20.35,-0.761,0.2830388799660596
26.261000000000003,-0.08299999999999999,0.2836449589381496
16.097,-0.736,0.2842510379102397
11.591000000000001,-1.167,0.28485711688232973
36.592,0.35,0.2854631958544198
7.846,-0.541,0.2860692748265099
13.447000000000001,-1.276,0.28667535379859993
28.895000000000003,-0.09,0.28728143277069
26.073,0.048,0.28788751174278004
8.505,-1.113,0.28849359071487013
26.306,0.041999999999999996,0.2890996696869602
13.173,-0.23600000000000002,0.28970574865905024
20.938000000000002,-0.876,0.29031182763114033
27.442999999999998,-0.094,0.29091790660323036
15.908999999999999,-0.376,0.29152398557532044
6.692999999999998,-1.328,0.29213006454741053
34.498999999999995,0.211,0.29273614351950056
15.954,-0.24400000000000002,0.29334222249159064
13.975,-1.144,0.29394830146368073
25.304999999999996,-0.031,0.29455438043577076
21.002000000000002,0.07,0.29516045940786084
9.676999999999998,-1.183,0.29576653837995087
30.060999999999996,-0.37,0.29637261735204096
14.623,-0.432,0.29697869632413104
22.058999999999997,-0.826,0.29758477529622107
19.788000000000004,-0.326,0.29819085426831116
15.799,-0.429,0.2987969332404012
9.359,-1.419,0.29940301221249127
39.221999999999994,0.16199999999999998,0.30000909118458136
17.939,-0.045000000000000005,0.3006151701566714
7.234999999999998,-0.95,0.30122124912876147
23.105999999999998,-0.005,0.3018273281008515
24.511000000000003,0.025,0.3024334070729416
11.378,-1.361,0.30303948604503167
34.93299999999999,-0.074,0.3036455650171217
12.085999999999999,-0.21300000000000002,0.3042516439892118
9.124,-0.957,0.30485772296130187
27.550000000000004,-0.074,0.3054638019333919
21.738000000000003,-0.386,0.306069880905482
7.692,-1.464,0.306675959877572
36.524,0.23299999999999998,0.3072820388496621
14.879999999999999,0.07100000000000001,0.3078881178217522
2.8629999999999995,-1.207,0.3084941967938422
31.221999999999998,-0.049,0.3091002757659323
28.361,0.077,0.3097063547380223
6.2330000000000005,-1.458,0.3103124337101124
31.189999999999998,0.0009999999999999992,0.3109185126822025
13.504000000000001,-0.14800000000000002,0.3115245916542925
9.265,-1.1320000000000001,0.3121306706263826
36.429,0.069,0.31273674959847264
19.579,-0.09799999999999999,0.3133428285705627
0.4090000000000007,-1.462,0.3139489075426528
33.897999999999996,0.209,0.31455498651474284
19.936,0.16699999999999998,0.3151610654868329
5.856,-1.438,0.31576714445892295
29.508000000000003,-0.31,0.31637322343101304
28.434999999999995,0.389,0.3169793024031031
2.734,-1.427,0.31758538137519315
27.677,-0.251,0.31819146034728324
21.528,0.079,0.3187975393193733
11.668000000000001,-1.173,0.31940361829146335
30.863999999999997,-0.16,0.32000969726355344
19.743000000000002,0.12000000000000001,0.32061577623564347
0.1869999999999994,-1.461,0.32122185520773355
33.409,-0.06999999999999999,0.32182793417982364
28.548,0.366,0.32243401315191367
3.7859999999999996,-1.367,0.32304009212400375
23.212999999999997,-0.361,0.3236461710960938
26.786,0.525,0.32425225006818387
8.0,-1.261,0.32485832904027395
27.939999999999998,-0.554,0.325464408012364
22.109,-0.045000000000000005,0.32607048698445407
9.852,-1.043,0.3266765659565441
26.922,-0.281,0.3272826449286342
19.333,0.185,0.32788872390072427
8.657000000000002,-1.277,0.3284948028728143
29.641,-0.331,0.3291008818449044
26.022000000000002,0.212,0.32970696081699447
5.071999999999999,-1.092,0.3303130397890845
24.196999999999996,-0.525,0.3309191187611746
24.830000000000002,0.34299999999999997,0.3315251977332646
14.641999999999998,-0.856,0.3321312767053547
23.412,-0.633,0.3327373556774448
18.972,-0.163,0.3333434346495348
11.641999999999998,-0.764,0.3339495136216249
28.407,-0.421,0.3345555925937149
18.984,-0.121,0.335161671565805
10.240000000000002,-1.23,0.3357677505378951
24.782,-0.538,0.3363738295099851
28.273999999999997,0.27399999999999997,0.3369799084820752
6.179999999999998,-0.857,0.33758598745416524
23.515,-0.53,0.3381920664262553
26.086000000000002,0.293,0.3387981453983454
14.874,-0.76,0.33940422437043544
20.602999999999998,-0.658,0.3400103033425255
24.148000000000003,0.099,0.34061638231461555
10.051,-0.757,0.34122246128670564
26.097,-0.459,0.3418285402587957
22.558,-0.011,0.34243461923088575
8.570999999999998,-1.168,0.34304069820297584
21.453999999999997,-0.636,0.3436467771750659
31.538000000000004,0.43,0.34425285614715595
6.712,-0.921,0.34485893511924604
17.985999999999997,-1.031,0.34546501409133606
29.370000000000005,0.27999999999999997,0.34607109306342615
18.205,-0.539,0.34667717203551623
14.142000000000001,-0.922,0.34728325100760626
25.160000000000004,-0.11699999999999999,0.34788932997969635
13.536,-0.671,0.3484954089517864
26.673000000000002,-0.617,0.34910148792387646
21.354000000000003,0.052,0.34970756689596655
11.505999999999998,-0.666,0.3503136458680566
15.540000000000001,-0.792,0.35091972484014666
31.86,0.154,0.3515258038122367
12.575999999999999,-0.784,0.3521318827843268
18.459,-1.057,0.35273796175641686
22.104,0.025999999999999995,0.3533440407285069
21.276000000000003,-0.14700000000000002,0.353950119700597
12.501000000000001,-0.958,0.354556198672687
27.146,-0.037,0.3551622776447771
16.053,-0.34500000000000003,0.3557683566168672
20.831000000000003,-0.786,0.3563744355889572
20.85,-0.128,0.3569805145610473
17.103,-0.481,0.3575865935331374
13.175,-1.078,0.3581926725052274
32.232,0.055,0.3587987514773175
14.645,-0.387,0.3594048304494075
13.616,-1.398,0.3600109094214976
21.555,-0.34600000000000003,0.3606169883935877
31.141,0.312,0.3612230673656777
8.427,-1.054,0.3618291463377678
21.709,-0.214,0.36243522530985783
19.548,-0.009000000000000001,0.3630413042819479
19.800000000000004,-0.878,0.363647383254038
21.714,-0.354,0.36425346222612803
20.198,-0.168,0.3648595411982181
8.228000000000002,-1.248,0.36546562017030815
31.612000000000002,0.007000000000000001,0.36607169914239823
18.188000000000002,-0.14,0.3666777781144883
13.895,-1.07,0.36728385708657835
22.241,-0.193,0.36788993605866843
25.721999999999998,0.254,0.36849601503075846
9.370000000000001,-1.1340000000000001,0.36910209400284855
27.435999999999996,-0.343,0.36970817297493863
17.605,-0.091,0.37031425194702866
17.238,-0.767,0.37092033091911875
21.194,-0.28900000000000003,0.37152640989120883
19.314,-0.335,0.37213248886329886
9.368999999999998,-1.311,0.37273856783538895
36.235,0.067,0.373344646807479
16.299,-0.058,0.37395072577956906
8.406,-1.057,0.37455680475165914
23.455000000000002,-0.274,0.3751628837237492
28.668,0.174,0.37576896269583926
11.068000000000001,-1.044,0.3763750416679293
26.393,-0.373,0.3769811206400194
14.639,-0.255,0.37758719961210946
18.088,-0.648,0.3781932785841995
24.353,-0.278,0.3787993575562896
19.056,-0.276,0.3794054365283796
8.312,-1.107,0.3800115155004697
33.279,-0.064,0.3806175944725598
15.700999999999999,-0.319,0.3812236734446498
13.287999999999998,-0.926,0.3818297524167399
24.328,-0.359,0.38243583138882997
23.913000000000004,0.112,0.38304191036092
11.686000000000002,-0.862,0.3836479893330101
25.833000000000002,-0.522,0.3842540683051001
15.857999999999999,-0.482,0.3848601472771902
21.419999999999998,-0.46900000000000003,0.3854662262492803
23.646,-0.318,0.3860723052213703
14.515,-0.40900000000000003,0.3866783841934604
9.719000000000001,-1.075,0.38728446316555043
32.992000000000004,-0.123,0.3878905421376405
20.478,-0.268,0.3884966211097306
11.433,-0.739,0.38910270008182063
20.435,-0.324,0.3897087790539107
22.86,-0.041,0.39031485802600074
14.332,-0.878,0.39092093699809083
26.915000000000003,-0.357,0.3915270159701809
17.74,-0.35100000000000003,0.39213309494227094
14.999,-0.631,0.39273917391436103
22.37,-0.327,0.39334525288645106
20.337000000000003,-0.425,0.39395133185854114
10.787999999999998,-1.275,0.39455741083063123
31.268,-0.121,0.39516348980272126
20.994999999999997,-0.057,0.39576956877481134
6.728,-1.107,0.3963756477469014
20.802999999999997,-0.6960000000000001,0.39698172671899146
31.595999999999997,0.207,0.39758780569108154
15.639999999999999,-0.769,0.39819388466317157
18.031999999999996,-0.435,0.39879996363526166
19.207,0.015000000000000001,0.39940604260735174
14.976999999999999,-0.741,0.40001212157944177
23.919999999999998,-0.754,0.40061820055153186
27.662,0.065,0.4012242795236219
10.209999999999999,-0.905,0.40183035849571197
15.267999999999999,-0.579,0.40243643746780206
26.599,0.248,0.4030425164398921
15.120999999999999,-0.894,0.40364859541198217
19.595,-1.04,0.4042546743840722
29.761000000000003,0.429,0.4048607533561623
13.651000000000002,-0.463,0.40546683232825237
11.158999999999999,-1.023,0.4060729113003424
24.836000000000002,-0.191,0.4066789902724325
22.979000000000003,-0.466,0.40728506924452257
23.694,-0.6920000000000001,0.4078911482166126
16.375,0.022,0.4084972271887027
8.255,-0.877,0.4091033061607927
21.599000000000004,-0.771,0.4097093851328828
34.013,0.157,0.4103154641049729
12.291,-0.669,0.4109215430770629
12.87,-1.075,0.411527622049153
