3.43,1.153,41.927,-0.027,0.043,-0.475
2.519,2.06,30.122,-0.029,0.018,-0.61
-2.782,0.16,27.179,-0.043,0.005,-0.276
1.459,3.232,20.992,-0.047,-0.025,-0.941
-2.369,-0.957,42.445,-0.065,-0.027,-0.227
-0.517,-0.083,33.061,-0.064,-0.029,-0.149
-0.286,0.366,28.781,-0.054,-0.013,-0.751
0.22,-1.735,27.559,-0.034,0.002,-0.471
-0.775,-4.749,36.03,-0.014,0.021,0.14
4.001,0.818,24.868,0.028,0.016,-0.841
-0.294,-1.89,39.409,0.05,0.016,-0.53
1.388,-1.965,30.887,0.06,0.008,-0.244
2.596,0.139,31.575,0.052,0.001,-0.542
2.178,0.754,26.555,0.023,-0.02,-0.551
-2.069,0.081,32.265,-0.01,-0.032,-0.312
0.411,2.494,25.13,-0.032,-0.049,-1.1
-2.118,-0.892,45.902,-0.059,-0.043,-0.12
-0.264,0.009,28.628,-0.063,-0.025,-0.088
-0.746,-0.054,21.545,-0.058,0.017,-0.741
1.426,-1.632,30.214,-0.046,0.05,-0.351
-0.523,-3.209,39.193,-0.031,0.102,-0.016
4.185,0.487,26.292,-0.006,0.13,-1.118
2.14,-2.41,42.586,0.001,0.147,-0.191
2.876,0.096,25.531,0.011,0.144,-0.087
2.375,-0.084,22.828,-0.006,0.13,-0.731
4.271,1.633,36.529,-0.035,0.076,-0.234
-1.697,2.187,36.34,-0.066,0.048,-0.244
0.025,2.858,22.601,-0.085,0.012,-1.33
0.731,-1.516,44.207,-0.119,-0.015,0.008
-0.196,2.974,26.35,-0.12,-0.015,0.086
-1.478,0.126,19.643,-0.122,-0.003,-1.173
0.773,-1.35,37.513,-0.099,0.013,-0.547
0.277,-2.178,43.034,-0.067,0.051,0.31
2.803,-0.509,22.544,-0.015,0.074,-0.995
3.296,-2.312,33.272,0.019,0.074,-0.342
0.777,0.165,26.306,0.055,0.077,0.038
1.569,-2.404,31.116,0.055,0.059,-0.947
4.386,0.252,37.935,0.039,0.019,-0.741
-1.355,3.381,34.915,0.021,-0.001,0.202
-1.716,0.351,17.363,-0.0,-0.029,-1.186
0.848,-1.845,34.822,-0.037,-0.046,-0.416
-0.928,1.941,36.371,-0.049,-0.042,0.327
-1.83,-1.017,26.842,-0.056,-0.029,-1.117
0.518,-1.003,33.16,-0.031,-0.008,-1.02
0.022,-2.201,38.206,-0.001,0.039,0.662
3.335,-2.724,23.063,0.035,0.07,-0.684
4.333,-1.3,31.407,0.054,0.086,-0.872
-0.232,0.584,36.404,0.068,0.107,0.299
2.4,-4.071,31.63,0.051,0.102,-0.658
4.569,0.982,32.328,0.033,0.083,-0.874
0.317,2.626,30.715,-0.004,0.063,0.209
-0.16,-0.249,18.459,-0.027,0.02,-1.175
1.157,-0.724,42.111,-0.05,-0.016,-0.761
-2.966,1.613,41.796,-0.061,0.001,0.44
1.909,-1.95,18.223,-0.089,0.008,-0.969
-1.18,2.289,28.481,-0.067,0.047,-1.221
0.037,-2.708,39.219,-0.06,0.083,0.647
3.874,-3.502,29.715,-0.026,0.109,-0.575
3.393,0.131,35.217,0.002,0.122,-1.016
0.311,0.845,34.849,0.016,0.134,0.344
4.946,-2.298,22.382,0.014,0.11,-0.491
1.987,1.392,36.894,0.021,0.073,-0.986
0.855,0.874,35.137,-0.016,0.031,0.21
2.156,1.081,23.942,-0.041,-0.031,-0.872
-2.015,-0.178,38.45,-0.074,-0.062,-0.945
-1.805,0.914,37.36,-0.102,-0.06,0.462
2.059,-0.539,14.785,-0.114,-0.059,-0.671
-3.331,-0.651,38.332,-0.082,-0.043,-1.083
0.45,-2.797,38.739,-0.066,-0.015,0.445
2.759,-0.556,26.316,-0.016,0.018,-0.45
-0.942,-2.662,33.376,0.026,0.057,-1.134
4.733,0.117,31.28,0.061,0.068,0.105
2.661,-0.493,20.848,0.086,0.079,-0.457
-0.016,-2.22,45.378,0.089,0.047,-0.886
2.611,1.462,33.256,0.049,0.034,0.04
2.0,2.676,18.547,0.02,-0.004,-1.044
-1.46,-3.549,34.49,-0.022,-0.03,-0.993
2.862,2.42,43.249,-0.033,-0.063,0.576
-2.172,-0.27,16.784,-0.042,-0.067,-0.558
-3.613,-2.945,38.276,-0.038,-0.074,-0.875
2.327,-1.515,37.915,-0.046,-0.044,0.481
0.951,0.601,23.21,-0.017,-0.0,-0.562
0.274,-5.443,32.579,0.001,0.021,-1.032
5.49,2.643,39.165,0.047,0.017,0.344
-1.461,-2.266,21.286,0.051,0.048,-0.521
1.835,-2.841,38.126,0.034,0.03,-0.935
3.454,4.385,33.278,0.0,0.035,0.137
-1.635,2.778,21.585,-0.021,0.029,-0.728
0.304,-4.21,32.42,-0.061,0.0,-1.063
1.754,4.66,44.334,-0.069,-0.018,0.536
-4.651,-2.086,20.975,-0.107,0.001,-0.495
0.915,-1.855,29.49,-0.118,-0.009,-1.435
0.407,2.909,36.511,-0.111,0.026,0.276
1.068,-2.072,31.965,-0.088,0.033,-0.245
2.514,-3.573,27.94,-0.064,0.041,-1.311
2.203,4.453,40.077,-0.036,0.036,0.156
-1.939,-4.021,22.89,-0.058,0.06,-0.415
5.874,1.358,35.729,-0.052,0.023,-0.982
-0.617,4.236,33.189,-0.07,0.036,0.211
1.599,0.802,25.098,-0.08,-0.008,-0.553
-0.239,-1.358,30.335,-0.098,-0.028,-1.285
-3.377,5.455,46.208,-0.09,-0.028,0.493
-0.563,-5.266,18.176,-0.124,-0.013,-0.454
1.939,3.328,27.835,-0.081,-0.011,-1.394
-3.979,-1.502,38.028,-0.067,0.034,0.186
5.187,-4.566,36.223,-0.036,0.018,0.089
0.316,-1.11,25.819,-0.002,0.039,-1.349
-2.091,3.25,36.294,0.034,0.038,0.011
4.796,-6.278,22.378,0.014,0.025,-0.16
3.341,4.328,39.234,0.049,-0.01,-0.991
-3.759,-0.613,35.025,0.007,-0.023,-0.079
5.042,0.432,26.939,-0.019,-0.094,-0.17
-4.984,0.635,26.285,-0.051,-0.094,-1.27
-3.586,3.925,40.781,-0.067,-0.099,0.156
2.926,-5.282,25.799,-0.11,-0.084,-0.086
-0.469,3.681,34.605,-0.066,-0.072,-1.319
-5.683,-4.423,32.403,-0.077,-0.009,-0.233
8.314,-1.328,32.217,-0.046,-0.009,0.39
-3.669,-1.93,26.781,-0.025,0.064,-1.201
1.27,3.896,35.401,0.008,0.081,-0.256
6.476,-6.081,29.69,-0.019,0.097,0.055
1.225,3.625,39.487,0.013,0.085,-0.931
-1.776,-1.001,28.243,-0.046,0.083,-0.315
6.885,4.686,24.659,-0.064,0.023,-0.055
-4.232,-2.713,28.375,-0.11,0.017,-1.335
0.573,5.287,44.907,-0.111,0.002,-0.082
3.723,-3.357,29.048,-0.153,0.007,0.085
-2.675,2.276,29.361,-0.12,0.008,-1.148
-3.635,-1.596,27.095,-0.129,0.049,-0.365
8.03,-0.04,33.2,-0.099,0.044,0.354
-3.731,-3.714,33.006,-0.065,0.096,-1.175
3.913,4.052,37.783,-0.009,0.077,-0.658
3.343,-4.732,24.5,-0.008,0.09,-0.201
1.731,-0.008,37.435,0.021,0.051,-0.67
-0.492,2.369,27.314,-0.008,0.042,-0.451
5.353,3.811,26.559,-0.029,-0.017,-0.202
-6.788,-3.741,31.512,-0.064,-0.012,-1.232
1.849,5.774,45.825,-0.062,-0.053,-0.151
-0.392,-3.708,25.107,-0.095,-0.034,0.004
-1.399,-0.401,25.252,-0.067,-0.038,-0.823
-2.49,0.629,31.546,-0.05,0.004,-0.317
5.732,-2.42,34.958,-0.025,0.012,0.186
-1.758,-5.721,32.261,0.002,0.062,-0.929
4.085,4.787,37.451,0.051,0.054,-0.539
0.326,-5.063,21.228,0.041,0.091,-0.327
3.49,-2.416,33.045,0.044,0.073,-0.521
0.849,3.751,36.71,0.026,0.08,-0.317
4.49,1.271,27.734,-0.008,0.041,-0.314
-4.072,-3.242,26.57,-0.037,0.044,-1.076
0.831,5.991,43.339,-0.036,0.016,-0.16
-1.25,-4.104,26.952,-0.076,0.049,-0.074
2.603,-0.321,25.153,-0.068,0.051,-0.915
-2.913,3.402,35.663,-0.046,0.106,-0.651
5.122,-4.494,37.919,-0.04,0.115,0.19
0.778,-5.729,27.498,-0.022,0.16,-0.801
4.09,6.434,33.293,0.016,0.15,-0.505
1.826,-4.869,28.073,-0.006,0.15,-0.142
5.059,0.111,30.983,0.011,0.105,-0.585
-0.345,3.581,36.655,0.007,0.077,-0.511
4.644,-0.51,30.339,-0.024,0.001,-0.198
-3.55,-0.942,21.79,-0.045,-0.019,-1.153
-0.176,5.761,38.396,-0.055,-0.063,-0.328
-0.359,-3.512,35.249,-0.088,-0.067,0.054
0.568,0.199,23.689,-0.071,-0.073,-1.013
-4.604,0.964,31.885,-0.045,-0.037,-0.838
4.746,-5.331,39.457,-0.027,-0.045,0.282
-1.671,-3.264,28.5,0.018,0.001,-0.655
2.815,3.206,29.582,0.065,-0.005,-0.662
1.689,-4.84,35.312,0.074,0.003,0.094
3.172,-0.53,27.705,0.093,-0.013,-0.607
-2.023,1.046,32.422,0.079,-0.011,-0.764
5.657,-0.769,36.359,0.034,-0.067,0.078
-5.2,0.315,22.909,0.002,-0.053,-0.891
-0.096,3.593,31.345,-0.03,-0.081,-0.707
0.289,-3.249,41.483,-0.072,-0.073,0.335
-0.4,0.976,21.774,-0.066,-0.06,-0.767
-4.193,-0.906,26.956,-0.059,-0.014,-1.115
5.375,-3.854,43.129,-0.051,-0.003,0.379
-0.874,-2.006,29.321,-0.028,0.068,-0.394
3.242,2.485,25.591,0.0,0.086,-1.05
3.42,-3.58,37.719,-0.001,0.103,-0.175
1.674,-0.564,28.612,0.01,0.113,-0.423
0.989,0.709,34.778,-0.005,0.102,-0.718
6.022,1.477,34.403,-0.039,0.056,-0.024
-4.706,1.935,22.126,-0.062,0.062,-0.796
1.0,2.08,31.878,-0.087,0.023,-0.795
0.867,-1.377,46.434,-0.106,0.014,0.172
-0.803,0.57,20.721,-0.104,0.019,-0.636
-2.143,1.089,25.988,-0.087,0.033,-1.104
3.256,-2.044,40.004,-0.067,0.037,0.207
-1.268,-2.832,31.3,-0.032,0.08,-0.276
4.56,0.615,26.273,0.007,0.07,-1.054
1.826,-1.715,40.123,0.029,0.059,-0.038
1.11,-0.823,24.041,0.043,0.039,-0.278
1.418,0.662,30.523,0.041,-0.002,-0.796
2.423,1.413,36.299,0.023,-0.059,-0.122
-3.599,-0.052,26.454,0.001,-0.09,-0.745
-0.091,1.865,29.254,-0.017,-0.14,-0.948
-1.938,-1.13,46.529,-0.043,-0.165,0.266
-2.487,-0.222,19.479,-0.054,-0.161,-0.505
-1.55,0.441,26.205,-0.05,-0.15,-0.964
-0.913,-2.823,41.114,-0.038,-0.122,0.129
0.263,-4.058,33.813,-0.023,-0.082,-0.214
3.431,1.155,25.977,0.008,-0.061,-0.968
-0.248,-1.481,37.45,0.021,-0.045,-0.24
-0.051,-1.422,23.877,0.027,-0.022,-0.448
3.372,0.289,34.624,0.014,-0.023,-0.629
1.545,0.349,35.573,-0.027,-0.024,-0.145
-0.906,1.3,26.07,-0.076,-0.026,-0.638
0.053,3.152,27.447,-0.116,-0.036,-0.889
-2.762,-0.792,44.595,-0.152,-0.029,0.183
-0.27,0.418,21.471,-0.162,-0.003,-0.487
0.212,0.685,27.049,-0.155,0.029,-1.067
0.316,-1.831,39.045,-0.14,0.07,-0.037
2.161,-2.359,36.577,-0.123,0.11,-0.084
2.949,2.905,23.087,-0.081,0.146,-1.021
1.039,-2.829,35.937,-0.07,0.162,-0.379
3.626,0.677,26.656,-0.05,0.171,-0.339
3.889,1.451,36.301,-0.045,0.142,-0.714
0.998,0.612,32.592,-0.058,0.107,-0.394
0.837,2.503,31.03,-0.07,0.054,-0.579
-1.984,3.383,21.184,-0.081,0.031,-1.092
-0.246,-1.724,45.405,-0.104,-0.011,0.107
0.853,1.599,25.574,-0.102,-0.02,-0.348
-1.672,1.622,27.598,-0.087,-0.029,-0.839
-1.349,-4.534,34.785,-0.076,-0.029,-0.113
1.802,-0.956,36.147,-0.04,-0.027,-0.034
0.361,0.489,22.755,0.004,-0.019,-1.016
1.082,-3.406,38.486,0.037,-0.043,-0.209
2.697,0.694,26.483,0.071,-0.061,-0.346
-0.314,-0.255,34.059,0.071,-0.083,-0.68
0.877,-1.385,30.96,0.036,-0.112,-0.295
-0.601,2.636,31.62,-0.003,-0.128,-0.238
-2.549,2.382,25.413,-0.039,-0.136,-1.015
-1.253,-3.011,40.055,-0.086,-0.145,-0.005
-0.366,2.798,29.443,-0.083,-0.137,-0.128
-3.445,-1.809,28.427,-0.089,-0.112,-1.083
-0.049,-2.691,29.484,-0.08,-0.075,-0.423
1.236,-0.885,40.376,-0.065,-0.024,0.245
1.865,0.909,27.562,-0.041,0.031,-0.945
2.744,-3.236,30.585,-0.047,0.074,-0.565
2.275,2.133,29.922,-0.032,0.111,-0.248
1.46,-1.772,39.001,-0.048,0.125,-0.542
4.745,0.992,26.087,-0.069,0.118,-0.389
-0.214,4.076,29.923,-0.085,0.111,-0.223
-0.033,2.451,28.365,-0.096,0.088,-1.022
0.91,-1.908,39.31,-0.124,0.081,-0.172
1.117,3.001,29.843,-0.115,0.08,-0.194
-1.489,-0.417,29.812,-0.113,0.089,-0.952
2.166,-0.929,24.325,-0.098,0.105,-0.516
0.126,-1.748,40.658,-0.068,0.132,0.207
4.512,-0.834,29.763,-0.026,0.126,-1.146
2.679,-2.054,35.173,0.007,0.116,-0.332
2.007,0.762,29.298,0.05,0.079,0.081
1.405,-1.47,29.975,0.063,0.041,-0.74
3.829,1.1,29.318,0.056,-0.011,-0.376
-2.156,0.622,35.647,0.036,-0.041,-0.139
1.03,0.989,26.344,0.021,-0.096,-1.399
-2.167,-1.198,41.762,-0.006,-0.114,-0.074
-1.238,0.194,26.934,-0.014,-0.127,0.138
-1.724,-1.147,23.958,-0.015,-0.116,-1.069
-0.102,-1.031,32.294,0.001,-0.099,-0.436
-2.024,-5.207,39.573,0.016,-0.058,0.298
4.174,-0.479,27.226,0.055,-0.045,-1.058
0.327,-1.921,35.732,0.07,-0.016,-0.38
1.164,-1.109,24.578,0.078,-0.003,-0.068
2.352,-0.831,31.936,0.068,0.003,-0.812
2.692,0.999,37.213,0.04,-0.007,-0.488
-1.246,-1.085,30.091,-0.016,0.001,0.119
2.353,2.923,24.086,-0.052,-0.027,-1.083
-2.289,0.314,40.409,-0.103,-0.025,-0.301
-1.228,0.361,30.454,-0.129,-0.017,0.185
0.279,-0.817,27.884,-0.136,0.004,-1.015
0.918,0.206,34.392,-0.123,0.035,-0.777
-0.396,-3.759,34.172,-0.124,0.092,0.47
5.057,1.343,27.263,-0.086,0.115,-0.764
0.533,-0.977,36.507,-0.068,0.156,-0.811
2.379,-0.735,27.836,-0.054,0.182,-0.135
4.402,-0.156,34.387,-0.043,0.181,-0.539
3.999,2.474,36.186,-0.037,0.149,-0.529
-0.867,0.619,22.475,-0.06,0.134,-0.015
2.214,3.176,24.925,-0.061,0.078,-1.007
-1.409,-0.122,45.545,-0.081,0.051,-0.488
-0.308,0.482,32.706,-0.086,0.028,0.101
0.818,-0.025,22.123,-0.08,0.008,-0.796
-0.865,0.22,31.038,-0.049,-0.009,-0.876
-1.432,-4.384,34.524,-0.032,-0.002,0.324
3.992,-0.959,31.544,0.017,-0.026,-0.648
-0.297,-1.48,38.094,0.053,-0.031,-0.817
0.178,-1.103,27.944,0.081,-0.044,0.03
2.383,-2.422,25.244,0.087,-0.06,-0.458
1.676,1.265,36.946,0.091,-0.094,-0.708
-2.559,-0.875,32.032,0.058,-0.105,-0.066
0.757,1.502,25.039,0.043,-0.138,-1.001
-3.003,-1.022,39.95,0.01,-0.139,-0.653
-2.076,0.679,32.453,-0.008,-0.129,0.237
-0.415,-1.976,18.239,-0.03,-0.101,-0.809
-0.878,0.174,36.201,-0.016,-0.073,-1.103
-2.047,-5.115,39.988,-0.031,-0.012,0.317
5.497,-0.766,29.171,-0.017,0.013,-0.361
0.734,-1.044,30.015,-0.015,0.051,-0.86
-0.074,0.427,30.352,-0.011,0.071,0.098
3.655,-2.363,26.512,-0.031,0.084,-0.398
3.772,1.41,42.121,-0.039,0.065,-0.922
-1.033,0.519,34.504,-0.088,0.069,-0.037
3.394,3.973,19.238,-0.112,0.037,-0.879
-3.215,0.059,33.46,-0.144,0.041,-0.879
-0.863,1.656,41.644,-0.158,0.047,0.274
2.29,-0.31,21.4,-0.175,0.081,-0.691
0.847,1.753,36.391,-0.144,0.094,-1.276
-2.751,-3.759,36.989,-0.134,0.149,0.282
7.93,0.112,27.014,-0.087,0.14,-0.169
-0.427,-1.185,28.642,-0.047,0.161,-1.073
1.486,0.97,37.305,-0.01,0.137,0.084
4.938,-2.266,27.213,-0.008,0.12,-0.28
3.246,1.953,39.095,0.009,0.06,-0.921
-2.4,-0.378,29.657,-0.027,0.029,-0.005
3.732,3.971,21.541,-0.033,-0.05,-0.603
-5.09,-1.502,33.292,-0.057,-0.07,-1.067
-1.541,1.552,44.37,-0.061,-0.099,0.293
1.822,-1.064,22.609,-0.07,-0.096,-0.428
-2.212,0.15,31.187,-0.034,-0.093,-1.064
-3.859,-4.237,32.907,-0.021,-0.052,0.188
6.349,-0.905,29.715,0.015,-0.048,-0.178
-1.685,-2.734,32.506,0.042,-0.005,-1.163
1.457,0.627,35.496,0.07,-0.007,-0.344
2.786,-2.099,24.542,0.072,0.008,-0.345
1.76,-1.841,38.799,0.064,-0.015,-0.663
-0.786,0.335,26.669,0.01,-0.01,-0.183
3.543,4.449,25.215,-0.035,-0.051,-0.636
-5.475,-2.061,34.276,-0.09,-0.043,-0.999
0.185,2.228,42.91,-0.114,-0.063,0.151
-0.108,-0.27,20.154,-0.139,-0.034,-0.4
-0.797,-1.023,30.488,-0.136,-0.024,-0.954
-2.154,-0.413,33.056,-0.136,0.037,-0.04
5.109,1.042,35.407,-0.113,0.062,-0.126
-0.611,-3.637,30.624,-0.093,0.122,-1.004
4.474,2.512,33.657,-0.063,0.127,-0.293
1.882,-0.006,24.764,-0.059,0.151,-0.348
3.594,-1.32,38.468,-0.061,0.112,-0.621
0.153,3.807,28.985,-0.077,0.106,-0.302
3.127,4.254,29.854,-0.092,0.046,-0.43
-3.299,-1.903,28.372,-0.114,0.028,-0.907
0.908,3.283,40.653,-0.119,-0.017,0.057
-1.783,-0.047,25.736,-0.133,-0.011,-0.291
0.933,-1.503,29.953,-0.128,-0.035,-1.06
-3.447,1.508,31.093,-0.096,0.004,-0.264
3.964,-1.961,37.896,-0.064,-0.009,-0.002
-0.348,-3.503,24.99,-0.022,0.029,-1.106
2.539,1.977,38.385,0.022,0.015,-0.27
-0.403,-1.95,26.756,0.034,0.038,-0.283
4.895,-1.293,35.309,0.038,0.002,-0.693
-1.787,3.095,30.419,0.031,0.011,-0.205
2.356,0.96,28.176,0.003,-0.036,-0.392
-2.386,-1.523,27.265,-0.024,-0.043,-1.174
-1.365,2.93,46.171,-0.041,-0.07,0.146
-2.926,-2.166,23.583,-0.069,-0.047,-0.269
2.598,-1.108,26.217,-0.075,-0.057,-1.151
-4.339,1.032,31.302,-0.061,-0.002,-0.257
3.344,-3.933,38.961,-0.054,-0.004,0.18
1.682,-2.207,28.454,-0.024,0.029,-1.074
0.079,2.142,35.777,-0.003,0.04,-0.255
0.286,-2.654,24.459,-0.011,0.07,-0.144
6.778,-0.625,34.801,-0.019,0.044,-0.759
-2.45,3.66,31.309,-0.034,0.063,-0.314
3.456,-0.258,30.847,-0.075,0.008,-0.344
-1.707,1.677,28.237,-0.091,0.002,-1.252
-3.057,2.476,43.698,-0.119,-0.008,0.072
-0.586,-1.599,23.601,-0.146,0.019,-0.148
3.765,0.3,27.539,-0.144,0.018,-1.222
-5.14,0.426,32.566,-0.126,0.074,-0.422
5.185,-4.014,40.451,-0.114,0.06,0.341
1.684,0.101,29.769,-0.066,0.087,-1.015
-0.906,1.395,32.209,-0.04,0.099,-0.288
3.663,-2.499,25.491,-0.033,0.102,0.038
5.385,0.482,35.217,-0.02,0.075,-0.845
-2.104,2.137,33.517,-0.031,0.068,-0.48
3.419,-0.088,33.36,-0.063,0.011,-0.154
-0.512,1.959,24.098,-0.072,-0.007,-1.357
-3.188,1.231,40.571,-0.09,-0.016,-0.081
1.482,-1.022,25.925,-0.096,-0.013,0.04
1.123,-0.239,28.795,-0.077,-0.012,-1.1
-4.162,-0.561,35.874,-0.049,0.024,-0.417
4.652,-5.092,36.641,-0.039,0.029,0.356
1.793,-0.172,27.284,0.008,0.058,-1.018
-0.168,0.015,33.288,0.036,0.062,-0.547
2.492,-3.414,24.355,0.05,0.066,-0.225
4.296,-1.236,37.877,0.059,0.04,-0.622
-0.915,1.163,36.723,0.044,0.03,-0.371
3.222,-0.289,25.125,-0.001,-0.01,-0.144
-2.199,1.604,24.537,-0.017,-0.021,-1.13
-2.774,0.649,41.984,-0.039,-0.032,-0.188
0.848,-2.212,28.71,-0.052,-0.018,0.03
1.378,0.354,27.758,-0.033,-0.006,-0.972
-3.733,-0.805,33.919,-0.009,0.045,-0.612
3.994,-4.801,34.987,-0.0,0.073,0.351
2.366,-1.409,28.823,0.034,0.117,-0.857
0.785,0.431,34.046,0.055,0.138,-0.53
4.258,-3.2,27.929,0.052,0.138,0.042
4.163,0.238,32.135,0.06,0.111,-0.604
-0.52,0.894,35.521,0.045,0.081,-0.522
3.359,-0.409,29.732,0.008,0.026,-0.078
-1.186,2.128,23.841,-0.009,-0.003,-1.197
-2.123,0.956,40.158,-0.04,-0.029,-0.323
1.747,-0.957,31.603,-0.065,-0.037,0.206
0.566,0.659,23.309,-0.063,-0.034,-0.925
-4.407,-0.77,32.813,-0.046,-0.0,-0.674
3.893,-4.94,38.257,-0.041,0.016,0.377
1.949,-0.506,28.933,0.002,0.055,-0.725
0.763,-0.358,33.474,0.032,0.065,-0.696
3.349,-1.904,27.224,0.054,0.066,-0.11
2.972,-1.348,31.916,0.066,0.049,-0.618
0.026,0.319,35.587,0.05,0.03,-0.616
3.208,0.877,31.328,0.0,-0.007,-0.106
-2.026,2.164,22.975,-0.035,-0.016,-1.156
-1.831,-0.044,38.252,-0.082,-0.034,-0.465
1.183,0.149,34.546,-0.106,-0.038,0.171
-0.51,-0.304,22.836,-0.113,-0.03,-0.947
-2.599,0.555,31.447,-0.091,-0.008,-0.943
2.288,-3.175,39.09,-0.08,0.019,0.358
