1;0.306667;0.51876
0.99392;0.306667;0.33217
0.98333;0.306667;0.23924
0.97098;0.306667;0.15868
0.95718;0.306667;0.08681
0.94237;0.306667;0.02088
0.92696;0.306667;-0.04103
0.91123;0.306667;-0.09852
0.89533;0.306667;-0.15424
0.87933;0.306667;-0.20799
0.86327;0.306667;-0.25925
0.84718;0.306667;-0.31049
0.83106;0.306667;-0.35959
0.81492;0.306667;-0.40889
0.79875;0.306667;-0.45704
0.78258;0.306667;-0.50499
0.76638;0.306667;-0.55442
0.75017;0.306667;-0.60205
0.73395;0.306667;-0.65073
0.71772;0.306667;-0.69947
0.70148;0.306667;-0.74879
0.68523;0.306667;-0.79923
0.66898;0.306667;-0.84999
0.65272;0.306667;-0.90098
0.63645;0.306667;-0.95373
0.62019;0.306667;-1.0082
0.60392;0.306667;-1.06244
0.58766;0.306667;-1.11928
0.5714;0.306667;-1.17659
0.55514;0.306667;-1.23703
0.53889;0.306667;-1.2983
0.52265;0.306667;-1.36167
0.50642;0.306667;-1.42864
0.49021;0.306667;-1.49669
0.47402;0.306667;-1.56945
0.45785;0.306667;-1.6451
0.44172;0.306667;-1.72533
0.42564;0.306667;-1.81126
0.40965;0.306667;-1.90415
0.39382;0.306667;-2.01729
0.37817;0.306667;-2.11997
0.36263;0.306667;-2.22015
0.34716;0.306667;-2.31965
0.33174;0.306667;-2.42012
0.31639;0.306667;-2.52346
0.30109;0.306667;-2.6299
0.28586;0.306667;-2.73868
0.27069;0.306667;-2.85279
0.25561;0.306667;-2.97074
0.24061;0.306667;-3.09563
0.22571;0.306667;-3.22569
0.21092;0.306667;-3.36468
0.19626;0.306667;-3.51288
0.18175;0.306667;-3.67153
0.16741;0.306667;-3.84429
0.15327;0.306667;-4.03281
0.13937;0.306667;-4.24077
0.12576;0.306667;-4.47204
0.11254;0.306667;-4.7318
0.09978;0.306667;-5.02593
0.08762;0.306667;-5.36027
0.07622;0.306667;-5.73983
0.06572;0.306667;-6.17095
0.05625;0.306667;-6.65433
0.04786;0.306667;-7.19307
0.04055;0.306667;-7.7853
0.03423;0.306667;-8.43203
0.02879;0.306667;-9.13362
0.02411;0.306667;-9.89884
0.02008;0.306667;-10.72306
0.0166;0.306667;-11.62043
0.01357;0.306667;-12.5919
0.01095;0.306667;-13.64721
0.00867;0.306667;-14.78616
0.00671;0.306667;-16.01245
0.00502;0.306667;-17.30835
0.0036;0.306667;-18.6534
0.00242;0.306667;-19.99034
0.00148;0.306667;-21.23559
0.00077;0.306667;-22.27175
0.00029;0.306667;-22.94361
0.00004;0.306667;-23.12965
0.00001;0.306667;-22.82894
0.0002;0.306667;-22.00599
0.00065;0.306667;-20.40937
0.00137;0.306667;-18.12729
0.00239;0.306667;-15.38449
0.00369;0.306667;-12.58565
0.00527;0.306667;-9.99079
0.00712;0.306667;-7.74647
0.00925;0.306667;-5.89058
0.01167;0.306667;-4.39325
0.01438;0.306667;-3.19386
0.01744;0.306667;-2.24275
0.02087;0.306667;-1.4861
0.02476;0.306667;-0.88515
0.02916;0.306667;-0.40874
0.03419;0.306667;-0.03161
0.03998;0.306667;0.2648
0.04667;0.306667;0.49509
0.05445;0.306667;0.67021
0.06345;0.306667;0.79862
0.07377;0.306667;0.88846
0.08543;0.306667;0.94674
0.09832;0.306667;0.98059
0.11223;0.306667;0.99645
0.12696;0.306667;0.99991
0.14228;0.306667;0.99525
0.15806;0.306667;0.98549
0.17418;0.306667;0.97276
0.19056;0.306667;0.95825
0.20714;0.306667;0.94297
0.22389;0.306667;0.92743
0.24078;0.306667;0.91185
0.25777;0.306667;0.89656
0.27484;0.306667;0.88173
0.29194;0.306667;0.86704
0.30901;0.306667;0.85306
0.32603;0.306667;0.8395
0.34301;0.306667;0.82611
0.35994;0.306667;0.81311
0.37686;0.306667;0.80015
0.39378;0.306667;0.7869
0.41076;0.306667;0.77266
0.42781;0.306667;0.75978
0.44491;0.306667;0.74739
0.46204;0.306667;0.73572
0.47921;0.306667;0.7241
0.49639;0.306667;0.71273
0.51357;0.306667;0.70214
0.53074;0.306667;0.69149
0.5479;0.306667;0.68102
0.56503;0.306667;0.67073
0.58215;0.306667;0.66114
0.59926;0.306667;0.65093
0.61635;0.306667;0.64174
0.63342;0.306667;0.63169
0.65049;0.306667;0.62253
0.66755;0.306667;0.613
0.68459;0.306667;0.60334
0.70164;0.306667;0.59446
0.71867;0.306667;0.58451
0.7357;0.306667;0.5754
0.75273;0.306667;0.56561
0.76976;0.306667;0.55654
0.78678;0.306667;0.54639
0.80381;0.306667;0.53743
0.82084;0.306667;0.52708
0.83786;0.306667;0.51748
0.85489;0.306667;0.50713
0.8719;0.306667;0.49684
0.88889;0.306667;0.48742
0.90581;0.306667;0.47645
0.92258;0.306667;0.46654
0.93902;0.306667;0.45713
0.95483;0.306667;0.44813
0.96953;0.306667;0.44349
0.98258;0.306667;0.44178
0.99368;0.306667;0.45255
1;0.306667;0.51876
