1,0.65333333,0.45617
0.99392,0.65333333,0.26418
0.98333,0.65333333,0.17468
0.97098,0.65333333,0.09946
0.95718,0.65333333,0.03456
0.94237,0.65333333,-0.02363
0.92696,0.65333333,-0.07721
0.91123,0.65333333,-0.12637
0.89533,0.65333333,-0.17289
0.87933,0.65333333,-0.21731
0.86327,0.65333333,-0.25906
0.84718,0.65333333,-0.30008
0.83106,0.65333333,-0.33918
0.81492,0.65333333,-0.37781
0.79875,0.65333333,-0.41508
0.78258,0.65333333,-0.452
0.76638,0.65333333,-0.48932
0.75017,0.65333333,-0.52526
0.73395,0.65333333,-0.56139
0.71772,0.65333333,-0.59731
0.70148,0.65333333,-0.63325
0.68523,0.65333333,-0.66974
0.66898,0.65333333,-0.70595
0.65272,0.65333333,-0.74223
0.63645,0.65333333,-0.77927
0.62019,0.65333333,-0.81721
0.60392,0.65333333,-0.85455
0.58766,0.65333333,-0.89358
0.5714,0.65333333,-0.93234
0.55514,0.65333333,-0.97298
0.53889,0.65333333,-1.0138
0.52265,0.65333333,-1.05583
0.50642,0.65333333,-1.09965
0.49021,0.65333333,-1.14398
0.47402,0.65333333,-1.19074
0.45785,0.65333333,-1.23947
0.44172,0.65333333,-1.2906
0.42564,0.65333333,-1.34531
0.40965,0.65333333,-1.40447
0.39382,0.65333333,-1.47876
0.37817,0.65333333,-1.54299
0.36263,0.65333333,-1.60307
0.34716,0.65333333,-1.66101
0.33174,0.65333333,-1.71798
0.31639,0.65333333,-1.77495
0.30109,0.65333333,-1.8321
0.28586,0.65333333,-1.8889
0.27069,0.65333333,-1.947
0.25561,0.65333333,-2.00513
0.24061,0.65333333,-2.06539
0.22571,0.65333333,-2.12626
0.21092,0.65333333,-2.18945
0.19626,0.65333333,-2.25531
0.18175,0.65333333,-2.32351
0.16741,0.65333333,-2.39644
0.15327,0.65333333,-2.47368
0.13937,0.65333333,-2.55723
0.12576,0.65333333,-2.64802
0.11254,0.65333333,-2.74789
0.09978,0.65333333,-2.8592
0.08762,0.65333333,-2.98377
0.07622,0.65333333,-3.12264
0.06572,0.65333333,-3.27851
0.05625,0.65333333,-3.45044
0.04786,0.65333333,-3.6397
0.04055,0.65333333,-3.84418
0.03423,0.65333333,-4.0636
0.02879,0.65333333,-4.2972
0.02411,0.65333333,-4.54749
0.02008,0.65333333,-4.80983
0.0166,0.65333333,-5.08849
0.01357,0.65333333,-5.3802
0.01095,0.65333333,-5.68636
0.00867,0.65333333,-6.0015
0.00671,0.65333333,-6.32388
0.00502,0.65333333,-6.63874
0.0036,0.65333333,-6.93439
0.00242,0.65333333,-7.18334
0.00148,0.65333333,-7.35124
0.00077,0.65333333,-7.39941
0.00029,0.65333333,-7.27919
0.00004,0.65333333,-6.97082
0.00001,0.65333333,-6.49447
0.0002,0.65333333,-5.84812
0.00065,0.65333333,-4.97995
0.00137,0.65333333,-3.97397
0.00239,0.65333333,-2.92449
0.00369,0.65333333,-1.96865
0.00527,0.65333333,-1.16461
0.00712,0.65333333,-0.52912
0.00925,0.65333333,-0.04997
0.01167,0.65333333,0.30085
0.01438,0.65333333,0.55336
0.01744,0.65333333,0.72973
0.02087,0.65333333,0.85012
0.02476,0.65333333,0.92813
0.02916,0.65333333,0.97416
0.03419,0.65333333,0.996
0.03998,0.65333333,0.99934
0.04667,0.65333333,0.98848
0.05445,0.65333333,0.96685
0.06345,0.65333333,0.93757
0.07377,0.65333333,0.90326
0.08543,0.65333333,0.86669
0.09832,0.65333333,0.82999
0.11223,0.65333333,0.79505
0.12696,0.65333333,0.76279
0.14228,0.65333333,0.73362
0.15806,0.65333333,0.7074
0.17418,0.65333333,0.68426
0.19056,0.65333333,0.66336
0.20714,0.65333333,0.64483
0.22389,0.65333333,0.62829
0.24078,0.65333333,0.61312
0.25777,0.65333333,0.59945
0.27484,0.65333333,0.58699
0.29194,0.65333333,0.57508
0.30901,0.65333333,0.56435
0.32603,0.65333333,0.55408
0.34301,0.65333333,0.544
0.35994,0.65333333,0.53423
0.37686,0.65333333,0.52429
0.39378,0.65333333,0.51335
0.41076,0.65333333,0.5002
0.42781,0.65333333,0.49023
0.44491,0.65333333,0.48113
0.46204,0.65333333,0.47313
0.47921,0.65333333,0.46532
0.49639,0.65333333,0.45788
0.51357,0.65333333,0.45139
0.53074,0.65333333,0.44481
0.5479,0.65333333,0.43842
0.56503,0.65333333,0.43233
0.58215,0.65333333,0.42682
0.59926,0.65333333,0.42082
0.61635,0.65333333,0.41572
0.63342,0.65333333,0.40989
0.65049,0.65333333,0.40478
0.66755,0.65333333,0.39942
0.68459,0.65333333,0.39399
0.70164,0.65333333,0.38917
0.71867,0.65333333,0.38355
0.7357,0.65333333,0.3786
0.75273,0.65333333,0.37317
0.76976,0.65333333,0.36836
0.78678,0.65333333,0.36281
0.80381,0.65333333,0.35817
0.82084,0.65333333,0.35267
0.83786,0.65333333,0.3479
0.85489,0.65333333,0.34257
0.8719,0.65333333,0.33779
0.88889,0.65333333,0.33378
0.90581,0.65333333,0.32916
0.92258,0.65333333,0.32585
0.93902,0.65333333,0.32374
0.95483,0.65333333,0.32313
0.96953,0.65333333,0.32737
0.98258,0.65333333,0.33679
0.99368,0.65333333,0.36073
1,0.65333333,0.45617
