1;0.226666667;0.5366
0.99392;0.226666667;0.3528
0.98333;0.226666667;0.25988
0.97098;0.226666667;0.17879
0.95718;0.226666667;0.10593
0.94237;0.226666667;0.03876
0.92696;0.226666667;-0.02456
0.91123;0.226666667;-0.08352
0.89533;0.226666667;-0.14093
0.87933;0.226666667;-0.19643
0.86327;0.226666667;-0.24951
0.84718;0.226666667;-0.30275
0.83106;0.226666667;-0.35383
0.81492;0.226666667;-0.40527
0.79875;0.226666667;-0.45563
0.78258;0.226666667;-0.50584
0.76638;0.226666667;-0.55778
0.75017;0.226666667;-0.60785
0.73395;0.226666667;-0.65917
0.71772;0.226666667;-0.71064
0.70148;0.226666667;-0.76282
0.68523;0.226666667;-0.81626
0.66898;0.226666667;-0.87018
0.65272;0.226666667;-0.92437
0.63645;0.226666667;-0.98058
0.62019;0.226666667;-1.03869
0.60392;0.226666667;-1.09669
0.58766;0.226666667;-1.15748
0.5714;0.226666667;-1.21896
0.55514;0.226666667;-1.28386
0.53889;0.226666667;-1.34977
0.52265;0.226666667;-1.41799
0.50642;0.226666667;-1.49025
0.49021;0.226666667;-1.56375
0.47402;0.226666667;-1.64251
0.45785;0.226666667;-1.72439
0.44172;0.226666667;-1.8114
0.42564;0.226666667;-1.9046
0.40965;0.226666667;-2.00539
0.39382;0.226666667;-2.12757
0.37817;0.226666667;-2.23933
0.36263;0.226666667;-2.34908
0.34716;0.226666667;-2.45859
0.33174;0.226666667;-2.56959
0.31639;0.226666667;-2.68424
0.30109;0.226666667;-2.80278
0.28586;0.226666667;-2.92441
0.27069;0.226666667;-3.05245
0.25561;0.226666667;-3.18538
0.24061;0.226666667;-3.32656
0.22571;0.226666667;-3.47418
0.21092;0.226666667;-3.63252
0.19626;0.226666667;-3.80189
0.18175;0.226666667;-3.98395
0.16741;0.226666667;-4.18271
0.15327;0.226666667;-4.40043
0.13937;0.226666667;-4.64124
0.12576;0.226666667;-4.90988
0.11254;0.226666667;-5.21249
0.09978;0.226666667;-5.55594
0.08762;0.226666667;-5.9473
0.07622;0.226666667;-6.39279
0.06572;0.226666667;-6.89988
0.05625;0.226666667;-7.46987
0.04786;0.226666667;-8.10653
0.04055;0.226666667;-8.80822
0.03423;0.226666667;-9.57649
0.02879;0.226666667;-10.41217
0.02411;0.226666667;-11.326
0.02008;0.226666667;-12.31364
0.0166;0.226666667;-13.3923
0.01357;0.226666667;-14.56462
0.01095;0.226666667;-15.84311
0.00867;0.226666667;-17.22983
0.00671;0.226666667;-18.73069
0.00502;0.226666667;-20.32823
0.0036;0.226666667;-22.00041
0.00242;0.226666667;-23.68255
0.00148;0.226666667;-25.27785
0.00077;0.226666667;-26.64616
0.00029;0.226666667;-27.60084
0.00004;0.226666667;-27.98797
0.00001;0.226666667;-27.79804
0.0002;0.226666667;-26.98477
0.00065;0.226666667;-25.23262
0.00137;0.226666667;-22.62146
0.00239;0.226666667;-19.41034
0.00369;0.226666667;-16.08067
0.00527;0.226666667;-12.95571
0.00712;0.226666667;-10.22517
0.00925;0.226666667;-7.94551
0.01167;0.226666667;-6.08948
0.01438;0.226666667;-4.58931
0.01744;0.226666667;-3.38823
0.02087;0.226666667;-2.42323
0.02476;0.226666667;-1.64831
0.02916;0.226666667;-1.02625
0.03419;0.226666667;-0.52666
0.03998;0.226666667;-0.12718
0.04667;0.226666667;0.18993
0.05445;0.226666667;0.43779
0.06345;0.226666667;0.62643
0.07377;0.226666667;0.76548
0.08543;0.226666667;0.86314
0.09832;0.226666667;0.92794
0.11223;0.226666667;0.96767
0.12696;0.226666667;0.98941
0.14228;0.226666667;0.99867
0.15806;0.226666667;0.99955
0.17418;0.226666667;0.99494
0.19056;0.226666667;0.98673
0.20714;0.226666667;0.9763
0.22389;0.226666667;0.96452
0.24078;0.226666667;0.95189
0.25777;0.226666667;0.93889
0.27484;0.226666667;0.92582
0.29194;0.226666667;0.91256
0.30901;0.226666667;0.89964
0.32603;0.226666667;0.88692
0.34301;0.226666667;0.87421
0.35994;0.226666667;0.86175
0.37686;0.226666667;0.84925
0.39378;0.226666667;0.83649
0.41076;0.226666667;0.82288
0.42781;0.226666667;0.81025
0.44491;0.226666667;0.79797
0.46204;0.226666667;0.78628
0.47921;0.226666667;0.77456
0.49639;0.226666667;0.76301
0.51357;0.226666667;0.75217
0.53074;0.226666667;0.74123
0.5479;0.226666667;0.73043
0.56503;0.226666667;0.71976
0.58215;0.226666667;0.70978
0.59926;0.226666667;0.69914
0.61635;0.226666667;0.68948
0.63342;0.226666667;0.67895
0.65049;0.226666667;0.6693
0.66755;0.226666667;0.65925
0.68459;0.226666667;0.64904
0.70164;0.226666667;0.63962
0.71867;0.226666667;0.62908
0.7357;0.226666667;0.61937
0.75273;0.226666667;0.60895
0.76976;0.226666667;0.59925
0.78678;0.226666667;0.58839
0.80381;0.226666667;0.57875
0.82084;0.226666667;0.56764
0.83786;0.226666667;0.55724
0.85489;0.226666667;0.54607
0.8719;0.226666667;0.53484
0.88889;0.226666667;0.52447
0.90581;0.226666667;0.51237
0.92258;0.226666667;0.50124
0.93902;0.226666667;0.49046
0.95483;0.226666667;0.47984
0.96953;0.226666667;0.47341
0.98258;0.226666667;0.46939
0.99368;0.226666667;0.47728
1;0.226666667;0.5366
