1,0.393333,0.49767
0.99392,0.393333,0.30835
0.98333,0.393333,0.21585
0.97098,0.393333,0.13638
0.95718,0.393333,0.06613
0.94237,0.393333,0.0021
0.92696,0.393333,-0.0577
0.91123,0.393333,-0.11305
0.89533,0.393333,-0.16634
0.87933,0.393333,-0.21761
0.86327,0.393333,-0.26631
0.84718,0.393333,-0.31477
0.83106,0.393333,-0.36114
0.81492,0.393333,-0.4075
0.79875,0.393333,-0.45263
0.78258,0.393333,-0.4975
0.76638,0.393333,-0.54353
0.75017,0.393333,-0.58788
0.73395,0.393333,-0.633
0.71772,0.393333,-0.6781
0.70148,0.393333,-0.7236
0.68523,0.393333,-0.77005
0.66898,0.393333,-0.81663
0.65272,0.393333,-0.86338
0.63645,0.393333,-0.91159
0.62019,0.393333,-0.96126
0.60392,0.393333,-1.01059
0.58766,0.393333,-1.06222
0.5714,0.393333,-1.1141
0.55514,0.393333,-1.16873
0.53889,0.393333,-1.22398
0.52265,0.393333,-1.28105
0.50642,0.393333,-1.34117
0.49021,0.393333,-1.40219
0.47402,0.393333,-1.46721
0.45785,0.393333,-1.53483
0.44172,0.393333,-1.60637
0.42564,0.393333,-1.68295
0.40965,0.393333,-1.76573
0.39382,0.393333,-1.86725
0.37817,0.393333,-1.95834
0.36263,0.393333,-2.04636
0.34716,0.393333,-2.13321
0.33174,0.393333,-2.22038
0.31639,0.393333,-2.30948
0.30109,0.393333,-2.40072
0.28586,0.393333,-2.49342
0.27069,0.393333,-2.59013
0.25561,0.393333,-2.68943
0.24061,0.393333,-2.79409
0.22571,0.393333,-2.90242
0.21092,0.393333,-3.0175
0.19626,0.393333,-3.13963
0.18175,0.393333,-3.26952
0.16741,0.393333,-3.41043
0.15327,0.393333,-3.56329
0.13937,0.393333,-3.73122
0.12576,0.393333,-3.91709
0.11254,0.393333,-4.12497
0.09978,0.393333,-4.35951
0.08762,0.393333,-4.62518
0.07622,0.393333,-4.92557
0.06572,0.393333,-5.26576
0.05625,0.393333,-5.64576
0.04786,0.393333,-6.06798
0.04055,0.393333,-6.53032
0.03423,0.393333,-7.03324
0.02879,0.393333,-7.57662
0.02411,0.393333,-8.167
0.02008,0.393333,-8.79951
0.0166,0.393333,-9.48479
0.01357,0.393333,-10.22205
0.01095,0.393333,-11.01789
0.00867,0.393333,-11.86981
0.00671,0.393333,-12.77922
0.00502,0.393333,-13.72852
0.0036,0.393333,-14.69958
0.00242,0.393333,-15.64437
0.00148,0.393333,-16.49534
0.00077,0.393333,-17.16182
0.00029,0.393333,-17.52527
0.00004,0.393333,-17.50094
0.00001,0.393333,-17.09689
0.0002,0.393333,-16.28979
0.00065,0.393333,-14.90074
0.00137,0.393333,-13.02346
0.00239,0.393333,-10.84083
0.00369,0.393333,-8.66703
0.00527,0.393333,-6.68993
0.00712,0.393333,-5.00784
0.00925,0.393333,-3.63867
0.01167,0.393333,-2.5509
0.01438,0.393333,-1.69303
0.01744,0.393333,-1.02419
0.02087,0.393333,-0.50157
0.02476,0.393333,-0.09497
0.02916,0.393333,0.21971
0.03419,0.393333,0.4617
0.03998,0.393333,0.64515
0.04667,0.393333,0.78102
0.05445,0.393333,0.87773
0.06345,0.393333,0.94189
0.07377,0.393333,0.97984
0.08543,0.393333,0.99717
0.09832,0.393333,0.99936
0.11223,0.393333,0.99127
0.12696,0.393333,0.97681
0.14228,0.393333,0.95885
0.15806,0.393333,0.93921
0.17418,0.393333,0.91922
0.19056,0.393333,0.8993
0.20714,0.393333,0.88007
0.22389,0.393333,0.86167
0.24078,0.393333,0.84399
0.25777,0.393333,0.82726
0.27484,0.393333,0.81144
0.29194,0.393333,0.79608
0.30901,0.393333,0.78175
0.32603,0.393333,0.76801
0.34301,0.393333,0.75455
0.35994,0.393333,0.74158
0.37686,0.393333,0.72868
0.39378,0.393333,0.71537
0.41076,0.393333,0.7008
0.42781,0.393333,0.68812
0.44491,0.393333,0.67608
0.46204,0.393333,0.66491
0.47921,0.393333,0.65386
0.49639,0.393333,0.64311
0.51357,0.393333,0.63325
0.53074,0.393333,0.62333
0.5479,0.393333,0.61362
0.56503,0.393333,0.60415
0.58215,0.393333,0.59539
0.59926,0.393333,0.58604
0.61635,0.393333,0.57771
0.63342,0.393333,0.56856
0.65049,0.393333,0.56028
0.66755,0.393333,0.55167
0.68459,0.393333,0.54296
0.70164,0.393333,0.535
0.71867,0.393333,0.52605
0.7357,0.393333,0.5179
0.75273,0.393333,0.50914
0.76976,0.393333,0.50109
0.78678,0.393333,0.49204
0.80381,0.393333,0.48413
0.82084,0.393333,0.47497
0.83786,0.393333,0.46657
0.85489,0.393333,0.45748
0.8719,0.393333,0.44859
0.88889,0.393333,0.44056
0.90581,0.393333,0.43123
0.92258,0.393333,0.42305
0.93902,0.393333,0.41559
0.95483,0.393333,0.40886
0.96953,0.393333,0.40668
0.98258,0.393333,0.40808
0.99368,0.393333,0.42267
1,0.393333,0.49767
